attemptdate,attemptresult,userid,type,maxsessionuid
3/1/2020 21:56,LOGIN,HBA1764,LIMITED,875220
3/1/2020 22:01,LOGIN,HBA1888,AUTHORIZED,875314
3/1/2020 22:01,TIMEOUT,HBA2338,LIMITED,876111
3/1/2020 22:02,LOGOUT,HBA1764,LIMITED,0
3/1/2020 22:17,TIMEOUT,HBA2303,LIMITED,875021
3/1/2020 22:26,TIMEOUT,HBA1764,LIMITED,875116
3/1/2020 22:33,TIMEOUT,HBA1888,AUTHORIZED,875314
3/1/2020 22:33,TIMEOUT,HBA1764,LIMITED,0
3/1/2020 22:35,TIMEOUT,HBA1764,LIMITED,875220
3/1/2020 23:00,SYSLOGOUT,HBA2023,AUTHORIZED,875910
3/1/2020 23:00,SYSLOGOUT,HBA1899,LIMITED,875411
3/1/2020 23:00,SYSLOGOUT,HBA1869,LIMITED,875219
3/1/2020 23:00,SYSLOGOUT,HBA2210,AUTHORIZED,875115
3/1/2020 23:01,SYSLOGOUT,HBA2301,EXPRESS,876110
3/1/2020 23:18,LOGIN,HBA1888,AUTHORIZED,875315
3/1/2020 23:23,LOGIN,HBA2078,EXPRESS,875912
3/1/2020 23:48,TIMEOUT,HBA1888,AUTHORIZED,875315
3/1/2020 23:58,LOGIN,HBA2044,LIMITED,876112
3/2/2020 0:00,LOGIN,HBA1888,AUTHORIZED,875316
3/2/2020 0:00,SYSLOGOUT,HBA2153,LIMITED,875313
3/2/2020 0:01,LOGIN,HBA1661,EXPRESS,875221
3/2/2020 0:04,LOGIN,HBA1819,AUTHORIZED,875913
3/2/2020 0:10,LOGIN,HBA1824,AUTHORIZED,876014
3/2/2020 0:19,TIMEOUT,HBA2044,LIMITED,876112
3/2/2020 0:19,LOGIN,HBA1824,AUTHORIZED,876113
3/2/2020 0:41,TIMEOUT,HBA1661,EXPRESS,875221
3/2/2020 0:45,TIMEOUT,HBA1824,AUTHORIZED,876014
3/2/2020 0:59,LOGIN,HBA1726,LIMITED,875022
3/2/2020 1:00,SYSLOGOUT,HBA1899,LIMITED,875911
3/2/2020 1:00,LOGIN,HBA1819,AUTHORIZED,875222
3/2/2020 1:00,SYSLOGOUT,HBA1888,AUTHORIZED,875314
3/2/2020 1:01,SYSLOGOUT,HBA2338,LIMITED,876111
3/2/2020 1:02,LOGOUT,HBA1819,AUTHORIZED,875222
3/2/2020 1:02,LOGIN,HBA1819,AUTHORIZED,875223
3/2/2020 1:02,LOGOUT,HBA1819,AUTHORIZED,875223
3/2/2020 1:02,LOGIN,HBA1819,AUTHORIZED,875224
3/2/2020 1:07,TIMEOUT,HBA1819,AUTHORIZED,875913
3/2/2020 1:23,TIMEOUT,HBA1824,AUTHORIZED,876113
3/2/2020 1:29,TIMEOUT,HBA1726,LIMITED,875022
3/2/2020 1:35,TIMEOUT,HBA1819,AUTHORIZED,875224
3/2/2020 1:37,TIMEOUT,HBA1888,AUTHORIZED,875316
3/2/2020 1:40,LOGIN,HBA1730,LIMITED,875914
3/2/2020 1:42,LOGOUT,HBA1730,LIMITED,875914
3/2/2020 2:00,SYSLOGOUT,HBA1824,AUTHORIZED,876013
3/2/2020 2:00,SYSLOGOUT,HBA1764,LIMITED,875220
3/2/2020 2:00,SYSLOGOUT,HBA2303,LIMITED,875021
3/2/2020 2:00,SYSLOGOUT,HBA1888,AUTHORIZED,875315
3/2/2020 2:24,LOGIN,HBA1888,AUTHORIZED,876114
3/2/2020 2:28,LOGIN,HBA1726,LIMITED,875023
3/2/2020 2:31,LOGOUT,HBA1726,LIMITED,875023
3/2/2020 2:34,LOGIN,HBA1824,AUTHORIZED,875225
3/2/2020 2:37,LOGIN,HBA1888,AUTHORIZED,876115
3/2/2020 2:54,TIMEOUT,HBA1888,AUTHORIZED,876114
3/2/2020 3:00,SYSLOGOUT,HBA1661,EXPRESS,875221
3/2/2020 3:05,TIMEOUT,HBA1824,AUTHORIZED,875225
3/2/2020 3:07,TIMEOUT,HBA1888,AUTHORIZED,876115
3/2/2020 3:09,SYSLOGOUT,HBA2078,EXPRESS,875912
3/2/2020 3:12,LOGIN,HBA1885,LIMITED,876116
3/2/2020 3:15,LOGIN,HBA1824,AUTHORIZED,876117
3/2/2020 3:15,LOGOUT,HBA1824,AUTHORIZED,876117
3/2/2020 3:15,LOGIN,HBA1824,AUTHORIZED,876118
3/2/2020 3:15,LOGOUT,HBA1885,LIMITED,876116
3/2/2020 3:17,LOGIN,HBA2112,AUTHORIZED,875024
3/2/2020 3:38,LOGIN,HBA1869,LIMITED,875226
3/2/2020 3:38,LOGOUT,HBA1869,LIMITED,875226
3/2/2020 3:38,LOGIN,HBA1869,LIMITED,875227
3/2/2020 3:41,LOGIN,HBA1996,LIMITED,875413
3/2/2020 3:46,LOGIN,HBA1857,LIMITED,875117
3/2/2020 3:47,TIMEOUT,HBA2112,AUTHORIZED,875024
3/2/2020 3:49,LOGOUT,HBA1996,LIMITED,875413
3/2/2020 4:00,SYSLOGOUT,HBA1819,AUTHORIZED,875224
3/2/2020 4:00,SYSLOGOUT,HBA1726,LIMITED,875022
3/2/2020 4:01,SYSLOGOUT,HBA1824,AUTHORIZED,876113
3/2/2020 4:20,TIMEOUT,HBA1869,LIMITED,875227
3/2/2020 4:22,TIMEOUT,HBA1857,LIMITED,875117
3/2/2020 4:22,LOGIN,HBA1974,EXPRESS,875118
3/2/2020 4:22,LOGIN,HBA1972,AUTHORIZED,875025
3/2/2020 4:24,TIMEOUT,HBA1974,EXPRESS,875118
3/2/2020 4:27,LOGIN,HBA1807,AUTHORIZED,875414
3/2/2020 4:30,LOGIN,HBA1929,AUTHORIZED,875119
3/2/2020 4:32,LOGIN,HBA1726,LIMITED,875120
3/2/2020 4:32,LOGIN,HBA1996,LIMITED,875026
3/2/2020 4:34,LOGOUT,HBA1996,LIMITED,875026
3/2/2020 4:35,LOGIN,HBA1972,AUTHORIZED,875415
3/2/2020 4:36,LOGIN,HBA2201,LIMITED,875317
3/2/2020 4:37,LOGIN,HBA2147,EXPRESS,875318
3/2/2020 4:38,TIMEOUT,HBA1824,AUTHORIZED,876118
3/2/2020 4:39,LOGIN,HBA1946,LIMITED,875319
3/2/2020 4:42,LOGOUT,HBA1972,AUTHORIZED,875415
3/2/2020 4:44,LOGOUT,HBA1726,LIMITED,875120
3/2/2020 4:49,LOGIN,HBA1824,AUTHORIZED,876119
3/2/2020 4:49,LOGOUT,HBA1824,AUTHORIZED,876119
3/2/2020 4:49,LOGIN,HBA1824,AUTHORIZED,876120
3/2/2020 4:51,TIMEOUT,HBA1946,LIMITED,875319
3/2/2020 4:54,LOGIN,HBA1834,LIMITED,875228
3/2/2020 5:00,SYSLOGOUT,HBA2111,LIMITED,875412
3/2/2020 5:00,SYSLOGOUT,HBA1726,LIMITED,875023
3/2/2020 5:00,LOGIN,HBA1946,LIMITED,875416
3/2/2020 5:01,SYSLOGOUT,HBA1764,LIMITED,875116
3/2/2020 5:01,LOGIN,HBA1925,LIMITED,875417
3/2/2020 5:02,LOGOUT,HBA1925,LIMITED,875417
3/2/2020 5:02,TIMEOUT,HBA1824,AUTHORIZED,876120
3/2/2020 5:02,LOGIN,HBA1776,LIMITED,876121
3/2/2020 5:05,LOGIN,HBA1954,LIMITED,875027
3/2/2020 5:09,LOGIN,HBA1917,AUTHORIZED,875229
3/2/2020 5:09,LOGIN,HBA2350,LIMITED,875915
3/2/2020 5:10,TIMEOUT,HBA2078,EXPRESS,875912
3/2/2020 5:10,LOGIN,HBA2092,LIMITED,875121
3/2/2020 5:11,LOGIN,HBA1664,LIMITED,875028
3/2/2020 5:11,LOGIN,HBA2204,LIMITED,875230
3/2/2020 5:12,LOGOUT,HBA1664,LIMITED,875028
3/2/2020 5:12,LOGIN,HBA1700,LIMITED,875916
3/2/2020 5:12,LOGIN,HBA1845,LIMITED,875122
3/2/2020 5:12,LOGOUT,HBA1700,LIMITED,875916
3/2/2020 5:12,LOGIN,HBA1700,LIMITED,875917
3/2/2020 5:12,LOGOUT,HBA1700,LIMITED,875917
3/2/2020 5:12,LOGIN,HBA1700,LIMITED,875918
3/2/2020 5:12,TIMEOUT,HBA2092,LIMITED,875121
3/2/2020 5:13,LOGOUT,HBA1700,LIMITED,875918
3/2/2020 5:13,LOGIN,HBA1700,LIMITED,875919
3/2/2020 5:13,LOGOUT,HBA1700,LIMITED,875919
3/2/2020 5:13,LOGIN,HBA1700,LIMITED,875920
3/2/2020 5:13,LOGIN,HBA1646,LIMITED,875029
3/2/2020 5:13,LOGIN,HBA1903,LIMITED,875921
3/2/2020 5:17,LOGIN,HBA1655,LIMITED,875123
3/2/2020 5:18,LOGIN,HBA1888,AUTHORIZED,876122
3/2/2020 5:23,LOGIN,HBA2320,AUTHORIZED,875418
3/2/2020 5:23,LOGIN,HBA2132,LIMITED,876015
3/2/2020 5:24,LOGIN,HBA1779,LIMITED,875124
3/2/2020 5:25,TIMEOUT,HBA1834,LIMITED,875228
3/2/2020 5:25,LOGIN,HBA1834,LIMITED,875231
3/2/2020 5:28,TIMEOUT,HBA2201,LIMITED,875317
3/2/2020 5:28,LOGIN,HBA1655,LIMITED,875030
3/2/2020 5:29,LOGIN,HBA2302,LIMITED,875419
3/2/2020 5:31,LOGIN,HBA1684,LIMITED,876016
3/2/2020 5:32,LOGIN,HBA2228,LIMITED,875125
3/2/2020 5:33,LOGOUT,HBA2228,LIMITED,875125
3/2/2020 5:33,LOGIN,HBA1907,LIMITED,876123
3/2/2020 5:33,TIMEOUT,HBA1929,AUTHORIZED,875119
3/2/2020 5:33,LOGIN,HBA2102,LIMITED,875320
3/2/2020 5:33,TIMEOUT,HBA2147,EXPRESS,875318
3/2/2020 5:33,TIMEOUT,HBA2204,LIMITED,875230
3/2/2020 5:35,TIMEOUT,HBA1684,LIMITED,876016
3/2/2020 5:35,LOGIN,HBA1703,LIMITED,876017
3/2/2020 5:35,LOGIN,HBA2228,LIMITED,875126
3/2/2020 5:35,LOGIN,HBA2253,AUTHORIZED,876018
3/2/2020 5:36,LOGIN,HBA1703,LIMITED,875321
3/2/2020 5:36,TIMEOUT,HBA1703,LIMITED,876017
3/2/2020 5:38,TIMEOUT,HBA2228,LIMITED,875126
3/2/2020 5:38,TIMEOUT,HBA1703,LIMITED,875321
3/2/2020 5:38,LOGIN,HBA2318,LIMITED,875322
3/2/2020 5:38,LOGIN,HBA2171,LIMITED,875323
3/2/2020 5:40,TIMEOUT,HBA1700,LIMITED,875920
3/2/2020 5:41,LOGOUT,HBA2318,LIMITED,875322
3/2/2020 5:41,LOGIN,HBA2095,LIMITED,875232
3/2/2020 5:41,TIMEOUT,HBA1776,LIMITED,876121
3/2/2020 5:42,LOGIN,HBA2140,LIMITED,875922
3/2/2020 5:42,LOGOUT,HBA2171,LIMITED,875323
3/2/2020 5:43,LOGIN,HBA2292,AUTHORIZED,875127
3/2/2020 5:43,LOGIN,HBA2228,LIMITED,875128
3/2/2020 5:43,LOGIN,HBA1884,LIMITED,875031
3/2/2020 5:43,LOGIN,HBA1914,AUTHORIZED,875923
3/2/2020 5:44,TIMEOUT,HBA1646,LIMITED,875029
3/2/2020 5:44,TIMEOUT,HBA2095,LIMITED,875232
3/2/2020 5:44,LOGIN,HBA1646,LIMITED,875233
3/2/2020 5:44,LOGIN,HBA1945,LIMITED,875924
3/2/2020 5:44,LOGIN,HBA2318,LIMITED,875324
3/2/2020 5:45,LOGIN,HBA1929,AUTHORIZED,875129
3/2/2020 5:45,LOGIN,HBA1612,LIMITED,875130
3/2/2020 5:45,TIMEOUT,HBA1903,LIMITED,875921
3/2/2020 5:47,LOGOUT,HBA2318,LIMITED,875324
3/2/2020 5:47,TIMEOUT,HBA1655,LIMITED,875123
3/2/2020 5:47,TIMEOUT,HBA2302,LIMITED,875419
3/2/2020 5:48,LOGIN,HBA2144,AUTHORIZED,875032
3/2/2020 5:48,LOGIN,HBA2214,AUTHORIZED,875234
3/2/2020 5:49,LOGIN,HBA1629,EXPRESS,876019
3/2/2020 5:49,LOGIN,HBA1784,LIMITED,875033
3/2/2020 5:49,LOGIN,HBA2093,LIMITED,875034
3/2/2020 5:49,LOGIN,HBA1719,LIMITED,876124
3/2/2020 5:49,LOGOUT,HBA1719,LIMITED,876124
3/2/2020 5:49,LOGIN,HBA1719,LIMITED,876125
3/2/2020 5:51,TIMEOUT,HBA2144,AUTHORIZED,875032
3/2/2020 5:51,LOGIN,HBA2006,LIMITED,875035
3/2/2020 5:51,LOGIN,HBA1760,AUTHORIZED,875325
3/2/2020 5:51,LOGIN,HBA1931,LIMITED,875420
3/2/2020 5:52,LOGIN,HBA2352,LIMITED,876020
3/2/2020 5:53,LOGOUT,HBA1629,EXPRESS,876019
3/2/2020 5:53,LOGIN,HBA1936,LIMITED,875326
3/2/2020 5:54,LOGIN,HBA2201,LIMITED,875327
3/2/2020 5:55,LOGIN,HBA2078,EXPRESS,875421
3/2/2020 5:55,TIMEOUT,HBA1779,LIMITED,875124
3/2/2020 5:55,TIMEOUT,HBA1834,LIMITED,875231
3/2/2020 5:55,TIMEOUT,HBA2320,AUTHORIZED,875418
3/2/2020 5:56,TIMEOUT,HBA2006,LIMITED,875035
3/2/2020 5:56,LOGOUT,HBA1972,AUTHORIZED,875025
3/2/2020 5:57,TIMEOUT,HBA2201,LIMITED,875327
3/2/2020 5:58,LOGIN,HBA2346,LIMITED,875036
3/2/2020 6:00,LOGIN,HBA1801,LIMITED,875422
3/2/2020 6:00,SYSLOGOUT,HBA1996,LIMITED,875413
3/2/2020 6:00,SYSLOGOUT,HBA2112,AUTHORIZED,875024
3/2/2020 6:00,LOGIN,HBA1739,LIMITED,875925
3/2/2020 6:01,SYSLOGOUT,HBA1888,AUTHORIZED,875316
3/2/2020 6:01,SYSLOGOUT,HBA1824,AUTHORIZED,876118
3/2/2020 6:01,LOGIN,HBA1674,AUTHORIZED,875926
3/2/2020 6:02,LOGIN,HBA1972,AUTHORIZED,876126
3/2/2020 6:02,LOGIN,HBA1633,EXPRESS,875037
3/2/2020 6:02,LOGIN,HBA1720,LIMITED,875328
3/2/2020 6:03,LOGOUT,HBA2102,LIMITED,875320
3/2/2020 6:03,LOGOUT,HBA1801,LIMITED,875422
3/2/2020 6:03,TIMEOUT,HBA1917,AUTHORIZED,875229
3/2/2020 6:04,LOGIN,HBA1993,LIMITED,875235
3/2/2020 6:04,LOGIN,HBA1919,AUTHORIZED,875927
3/2/2020 6:04,LOGOUT,HBA1993,LIMITED,875235
3/2/2020 6:05,LOGIN,HBA1836,LIMITED,875329
3/2/2020 6:05,TIMEOUT,HBA1720,LIMITED,875328
3/2/2020 6:05,TIMEOUT,HBA1719,LIMITED,876125
3/2/2020 6:05,LOGIN,HBA2022,LIMITED,875131
3/2/2020 6:06,LOGIN,HBA1724,LIMITED,875423
3/2/2020 6:06,LOGIN,HBA1988,LIMITED,875424
3/2/2020 6:06,LOGOUT,HBA1988,LIMITED,875424
3/2/2020 6:07,LOGOUT,HBA2228,LIMITED,875128
3/2/2020 6:08,LOGOUT,HBA2352,LIMITED,876020
3/2/2020 6:08,TIMEOUT,HBA1807,AUTHORIZED,875414
3/2/2020 6:08,LOGIN,HBA2172,AUTHORIZED,875928
3/2/2020 6:09,LOGIN,HBA1739,LIMITED,875132
3/2/2020 6:09,TIMEOUT,HBA1739,LIMITED,875925
3/2/2020 6:09,TIMEOUT,HBA2132,LIMITED,876015
3/2/2020 6:09,LOGIN,HBA1664,LIMITED,876021
3/2/2020 6:10,LOGIN,HBA1993,LIMITED,875236
3/2/2020 6:10,LOGIN,HBA2231,AUTHORIZED,875929
3/2/2020 6:10,LOGIN,HBA2266,LIMITED,875133
3/2/2020 6:11,TIMEOUT,HBA1954,LIMITED,875027
3/2/2020 6:11,LOGIN,HBA1817,LIMITED,875330
3/2/2020 6:11,LOGOUT,HBA2266,LIMITED,875133
3/2/2020 6:11,LOGIN,HBA2266,LIMITED,875134
3/2/2020 6:11,LOGOUT,HBA2266,LIMITED,875134
3/2/2020 6:11,LOGIN,HBA2266,LIMITED,875135
3/2/2020 6:12,LOGOUT,HBA1993,LIMITED,875236
3/2/2020 6:12,TIMEOUT,HBA1724,LIMITED,875423
3/2/2020 6:12,LOGIN,HBA1683,LIMITED,875425
3/2/2020 6:12,TIMEOUT,HBA1664,LIMITED,876021
3/2/2020 6:12,LOGIN,HBA2020,AUTHORIZED,876022
3/2/2020 6:13,TIMEOUT,HBA2266,LIMITED,875135
3/2/2020 6:13,LOGIN,HBA2336,EXPRESS,875136
3/2/2020 6:13,LOGOUT,HBA1945,LIMITED,875924
3/2/2020 6:13,TIMEOUT,HBA2292,AUTHORIZED,875127
3/2/2020 6:13,LOGOUT,HBA1836,LIMITED,875329
3/2/2020 6:13,TIMEOUT,HBA1884,LIMITED,875031
3/2/2020 6:13,LOGOUT,HBA1683,LIMITED,875425
3/2/2020 6:13,LOGIN,HBA1990,AUTHORIZED,875331
3/2/2020 6:14,TIMEOUT,HBA2140,LIMITED,875922
3/2/2020 6:15,LOGIN,HBA1786,AUTHORIZED,875332
3/2/2020 6:16,TIMEOUT,HBA1907,LIMITED,876123
3/2/2020 6:16,TIMEOUT,HBA2350,LIMITED,875915
3/2/2020 6:17,LOGIN,HBA2012,LIMITED,875038
3/2/2020 6:17,LOGIN,HBA2337,LIMITED,875237
3/2/2020 6:17,LOGIN,HBA1676,AUTHORIZED,875039
3/2/2020 6:17,TIMEOUT,HBA1914,AUTHORIZED,875923
3/2/2020 6:17,LOGOUT,HBA1676,AUTHORIZED,875039
3/2/2020 6:17,TIMEOUT,HBA1888,AUTHORIZED,876122
3/2/2020 6:17,TIMEOUT,HBA1739,LIMITED,875132
3/2/2020 6:18,LOGIN,HBA1676,AUTHORIZED,876202
3/2/2020 6:18,LOGOUT,HBA1676,AUTHORIZED,876202
3/2/2020 6:19,LOGIN,HBA1676,AUTHORIZED,876203
3/2/2020 6:19,LOGOUT,HBA1676,AUTHORIZED,876203
3/2/2020 6:19,LOGIN,HBA1676,AUTHORIZED,875603
3/2/2020 6:19,LOGIN,HBA1850,LIMITED,875930
3/2/2020 6:20,LOGIN,HBA1903,LIMITED,875931
3/2/2020 6:20,LOGOUT,HBA1676,AUTHORIZED,875603
3/2/2020 6:20,TIMEOUT,HBA2093,LIMITED,875034
3/2/2020 6:20,LOGIN,HBA1676,AUTHORIZED,875040
3/2/2020 6:20,TIMEOUT,HBA1784,LIMITED,875033
3/2/2020 6:20,LOGOUT,HBA1676,AUTHORIZED,875040
3/2/2020 6:20,LOGIN,HBA1676,AUTHORIZED,875333
3/2/2020 6:21,LOGOUT,HBA1676,AUTHORIZED,875333
3/2/2020 6:21,LOGIN,HBA1676,AUTHORIZED,875238
3/2/2020 6:21,LOGOUT,HBA1676,AUTHORIZED,875238
3/2/2020 6:21,LOGIN,HBA1676,AUTHORIZED,875426
3/2/2020 6:22,LOGOUT,HBA1972,AUTHORIZED,876126
3/2/2020 6:22,LOGOUT,HBA1676,AUTHORIZED,875426
3/2/2020 6:22,LOGIN,HBA1676,AUTHORIZED,875803
3/2/2020 6:22,TIMEOUT,HBA1629,EXPRESS,0
3/2/2020 6:22,LOGOUT,HBA1676,AUTHORIZED,875803
3/2/2020 6:22,LOGIN,HBA1676,AUTHORIZED,875703
3/2/2020 6:22,LOGOUT,HBA1676,AUTHORIZED,875703
3/2/2020 6:22,LOGIN,HBA1676,AUTHORIZED,875804
3/2/2020 6:23,LOGOUT,HBA1676,AUTHORIZED,875804
3/2/2020 6:23,LOGIN,HBA1676,AUTHORIZED,875932
3/2/2020 6:23,LOGOUT,HBA1676,AUTHORIZED,875932
3/2/2020 6:23,TIMEOUT,HBA1760,AUTHORIZED,875325
3/2/2020 6:23,LOGIN,HBA1676,AUTHORIZED,876023
3/2/2020 6:23,LOGOUT,HBA1676,AUTHORIZED,876023
3/2/2020 6:23,TIMEOUT,HBA1929,AUTHORIZED,875129
3/2/2020 6:23,LOGIN,HBA1676,AUTHORIZED,876127
3/2/2020 6:23,TIMEOUT,HBA1655,LIMITED,875030
3/2/2020 6:23,LOGOUT,HBA1676,AUTHORIZED,876127
3/2/2020 6:24,LOGIN,HBA1676,AUTHORIZED,875137
3/2/2020 6:24,TIMEOUT,HBA1936,LIMITED,875326
3/2/2020 6:24,LOGOUT,HBA1676,AUTHORIZED,875137
3/2/2020 6:24,LOGIN,HBA1972,AUTHORIZED,876128
3/2/2020 6:25,TIMEOUT,HBA2078,EXPRESS,875421
3/2/2020 6:25,LOGIN,HBA1988,LIMITED,875239
3/2/2020 6:25,LOGIN,HBA2093,LIMITED,875041
3/2/2020 6:25,LOGIN,HBA1610,LIMITED,875427
3/2/2020 6:25,LOGIN,HBA1929,AUTHORIZED,875138
3/2/2020 6:26,TIMEOUT,HBA1845,LIMITED,875122
3/2/2020 6:26,LOGIN,HBA1807,AUTHORIZED,875428
3/2/2020 6:26,LOGIN,HBA2081,LIMITED,876024
3/2/2020 6:27,LOGIN,HBA1955,LIMITED,876129
3/2/2020 6:27,LOGIN,HBA2204,LIMITED,875429
3/2/2020 6:27,LOGIN,HBA1776,LIMITED,876130
3/2/2020 6:27,LOGIN,HBA1779,LIMITED,875139
3/2/2020 6:27,LOGIN,HBA1985,LIMITED,875140
3/2/2020 6:28,LOGIN,HBA2023,AUTHORIZED,876025
3/2/2020 6:29,LOGIN,HBA1645,LIMITED,876131
3/2/2020 6:29,LOGIN,HBA1787,LIMITED,875042
3/2/2020 6:30,LOGIN,HBA1783,LIMITED,875240
3/2/2020 6:30,TIMEOUT,HBA2204,LIMITED,875429
3/2/2020 6:30,LOGIN,HBA1919,AUTHORIZED,876026
3/2/2020 6:30,LOGIN,HBA1919,AUTHORIZED,875141
3/2/2020 6:30,LOGIN,HBA1914,AUTHORIZED,875933
3/2/2020 6:31,LOGIN,HBA1655,LIMITED,875043
3/2/2020 6:31,LOGIN,HBA1931,LIMITED,875334
3/2/2020 6:31,LOGIN,HBA1970,LIMITED,875430
3/2/2020 6:32,LOGOUT,HBA2093,LIMITED,0
3/2/2020 6:32,LOGIN,HBA1994,AUTHORIZED,875934
3/2/2020 6:32,LOGIN,HBA2292,AUTHORIZED,875142
3/2/2020 6:32,TIMEOUT,HBA2081,LIMITED,876024
3/2/2020 6:32,LOGIN,HBA2204,LIMITED,876027
3/2/2020 6:33,TIMEOUT,HBA1633,EXPRESS,875037
3/2/2020 6:33,TIMEOUT,HBA1994,AUTHORIZED,875934
3/2/2020 6:33,LOGOUT,HBA2093,LIMITED,0
3/2/2020 6:33,LOGIN,HBA1603,LIMITED,875335
3/2/2020 6:33,TIMEOUT,HBA1970,LIMITED,875430
3/2/2020 6:34,LOGIN,HBA1782,AUTHORIZED,875431
3/2/2020 6:34,LOGIN,HBA1817,LIMITED,875241
3/2/2020 6:34,LOGIN,HBA1954,LIMITED,875044
3/2/2020 6:35,TIMEOUT,HBA2204,LIMITED,876027
3/2/2020 6:35,LOGIN,HBA2345,AUTHORIZED,876028
3/2/2020 6:35,TIMEOUT,HBA1946,LIMITED,875416
3/2/2020 6:35,LOGIN,HBA1822,AUTHORIZED,875935
3/2/2020 6:35,LOGOUT,HBA2093,LIMITED,0
3/2/2020 6:35,LOGIN,HBA1834,LIMITED,875242
3/2/2020 6:35,TIMEOUT,HBA1783,LIMITED,875240
3/2/2020 6:35,LOGIN,HBA2161,AUTHORIZED,876132
3/2/2020 6:35,TIMEOUT,HBA2022,LIMITED,875131
3/2/2020 6:36,LOGOUT,HBA2093,LIMITED,0
3/2/2020 6:36,LOGIN,HBA2204,LIMITED,875336
3/2/2020 6:37,LOGIN,HBA1845,LIMITED,875143
3/2/2020 6:37,LOGIN,HBA2238,LIMITED,875432
3/2/2020 6:37,LOGIN,HBA1799,AUTHORIZED,875936
3/2/2020 6:37,LOGIN,HBA2178,AUTHORIZED,875433
3/2/2020 6:38,SYSLOGOUT,HBA2147,EXPRESS,875318
3/2/2020 6:38,LOGIN,HBA1894,AUTHORIZED,875144
3/2/2020 6:38,TIMEOUT,HBA2346,LIMITED,875036
3/2/2020 6:38,LOGOUT,HBA1985,LIMITED,875140
3/2/2020 6:38,LOGIN,HBA1894,AUTHORIZED,876029
3/2/2020 6:39,LOGIN,HBA2204,LIMITED,876133
3/2/2020 6:40,TIMEOUT,HBA2204,LIMITED,875336
3/2/2020 6:40,LOGIN,HBA2081,LIMITED,876030
3/2/2020 6:40,LOGOUT,HBA2081,LIMITED,876030
3/2/2020 6:40,LOGIN,HBA2081,LIMITED,876031
3/2/2020 6:40,LOGIN,HBA1757,AUTHORIZED,875337
3/2/2020 6:40,LOGIN,HBA2050,LIMITED,875243
3/2/2020 6:40,LOGIN,HBA2050,LIMITED,875244
3/2/2020 6:41,TIMEOUT,HBA2204,LIMITED,876133
3/2/2020 6:41,TIMEOUT,HBA1817,LIMITED,875330
3/2/2020 6:41,LOGIN,HBA2318,LIMITED,875338
3/2/2020 6:42,LOGIN,HBA1749,AUTHORIZED,875145
3/2/2020 6:43,LOGIN,HBA2156,LIMITED,876134
3/2/2020 6:44,TIMEOUT,HBA1776,LIMITED,876130
3/2/2020 6:44,TIMEOUT,HBA2336,EXPRESS,875136
3/2/2020 6:44,TIMEOUT,HBA2214,AUTHORIZED,875234
3/2/2020 6:44,LOGIN,HBA1942,AUTHORIZED,875045
3/2/2020 6:44,LOGIN,HBA2352,LIMITED,876032
3/2/2020 6:44,LOGOUT,HBA1988,LIMITED,875239
3/2/2020 6:45,LOGIN,HBA2214,AUTHORIZED,875434
3/2/2020 6:45,LOGIN,HBA1718,LIMITED,875937
3/2/2020 6:45,LOGOUT,HBA2156,LIMITED,876134
3/2/2020 6:46,TIMEOUT,HBA1610,LIMITED,875427
3/2/2020 6:47,TIMEOUT,HBA1919,AUTHORIZED,875927
3/2/2020 6:47,TIMEOUT,HBA1645,LIMITED,876131
3/2/2020 6:47,LOGIN,HBA1939,AUTHORIZED,876135
3/2/2020 6:47,LOGIN,HBA2289,AUTHORIZED,875146
3/2/2020 6:47,LOGIN,HBA2330,LIMITED,875046
3/2/2020 6:47,LOGIN,HBA2309,LIMITED,875339
3/2/2020 6:48,TIMEOUT,HBA1718,LIMITED,875937
3/2/2020 6:48,LOGIN,HBA2030,LIMITED,875340
3/2/2020 6:48,LOGOUT,HBA1603,LIMITED,875335
3/2/2020 6:48,TIMEOUT,HBA2337,LIMITED,875237
3/2/2020 6:49,TIMEOUT,HBA2081,LIMITED,876031
3/2/2020 6:49,LOGIN,HBA1826,AUTHORIZED,876136
3/2/2020 6:49,LOGIN,HBA1945,LIMITED,875938
3/2/2020 6:50,TIMEOUT,HBA1931,LIMITED,875420
3/2/2020 6:50,TIMEOUT,HBA1939,AUTHORIZED,876135
3/2/2020 6:50,LOGIN,HBA2334,LIMITED,875147
3/2/2020 6:50,LOGIN,HBA1832,LIMITED,875341
3/2/2020 6:51,LOGIN,HBA2213,AUTHORIZED,875939
3/2/2020 6:52,LOGIN,HBA1603,LIMITED,875342
3/2/2020 6:52,TIMEOUT,HBA1850,LIMITED,875930
3/2/2020 6:52,LOGIN,HBA1909,LIMITED,875148
3/2/2020 6:52,TIMEOUT,HBA1903,LIMITED,875931
3/2/2020 6:52,LOGOUT,HBA1822,AUTHORIZED,0
3/2/2020 6:53,LOGIN,HBA2210,AUTHORIZED,875047
3/2/2020 6:54,LOGOUT,HBA2334,LIMITED,875147
3/2/2020 6:54,LOGIN,HBA2117,LIMITED,875245
3/2/2020 6:54,LOGIN,HBA1978,LIMITED,875048
3/2/2020 6:54,LOGOUT,HBA1822,AUTHORIZED,0
3/2/2020 6:55,LOGOUT,HBA2214,AUTHORIZED,875434
3/2/2020 6:55,LOGIN,HBA2214,AUTHORIZED,875435
3/2/2020 6:55,LOGOUT,HBA2214,AUTHORIZED,875435
